<TICKER> <PER> <DATE> <TIME> <OPEN> <HIGH> <LOW> <CLOSE> <VOL>
USDJPY 1 020701 0223 119.6200000 119.6600000 119.6100000 119.6400000 0
USDJPY 1 020701 0224 119.6200000 119.6800000 119.6000000 119.6000000 0
USDJPY 1 020701 0225 119.6100000 119.6600000 119.5900000 119.6000000 0
USDJPY 1 020701 0226 119.6100000 119.6400000 119.6000000 119.6000000 0
USDJPY 1 020701 0227 119.6100000 119.6100000 119.6100000 119.6100000 0
USDJPY 1 020701 0229 119.5700000 119.6100000 119.5700000 119.6100000 0
USDJPY 1 020701 0231 119.6500000 119.6500000 119.5500000 119.5800000 0
USDJPY 1 020701 0232 119.5700000 119.5700000 119.5700000 119.5700000 0
USDJPY 1 020701 0233 119.6100000 119.6100000 119.6100000 119.6100000 0
USDJPY 1 020701 0237 119.5400000 119.5500000 119.5400000 119.5500000 0
USDJPY 1 020701 0238 119.5400000 119.5400000 119.5400000 119.5400000 0
USDJPY 1 020701 0239 119.5500000 119.5500000 119.5500000 119.5500000 0
USDJPY 1 020701 0243 119.5400000 119.5500000 119.5400000 119.5500000 0
USDJPY 1 020701 0247 119.5700000 119.6100000 119.5700000 119.6100000 0
USDJPY 1 020701 0248 119.5800000 119.6000000 119.5600000 119.5600000 0
USDJPY 1 020701 0249 119.5500000 119.5500000 119.5500000 119.5500000 0
USDJPY 1 020701 0250 119.5600000 119.5600000 119.5600000 119.5600000 0
USDJPY 1 020701 0251 119.5400000 119.5600000 119.5400000 119.5400000 0
USDJPY 1 020701 0252 119.5300000 119.5700000 119.5300000 119.5400000 0
USDJPY 1 020701 0253 119.5300000 119.5500000 119.5200000 119.5200000 0
USDJPY 1 020701 0254 119.5200000 119.5500000 119.5200000 119.5300000 0
USDJPY 1 020701 0255 119.5700000 119.5700000 119.5300000 119.5400000 0
USDJPY 1 020701 0256 119.5400000 119.5900000 119.5400000 119.5500000 0
USDJPY 1 020701 0257 119.5400000 119.5400000 119.5400000 119.5400000 0
USDJPY 1 020701 0258 119.5500000 119.6600000 119.5500000 119.5600000 0
USDJPY 1 020701 0259 119.5900000 119.6600000 119.5200000 119.5600000 0
USDJPY 1 020701 0300 119.5700000 119.5900000 119.5200000 119.5400000 0
USDJPY 1 020701 0301 119.5700000 119.6600000 119.5500000 119.6500000 0
USDJPY 1 020701 0302 119.5800000 119.6600000 119.5500000 119.6400000 0
USDJPY 1 020701 0303 119.6000000 119.6600000 119.5600000 119.5900000 0
USDJPY 1 020701 0304 119.5700000 119.5700000 119.5500000 119.5700000 0
USDJPY 1 020701 0305 119.5800000 119.6600000 119.5700000 119.5900000 0
USDJPY 1 020701 0306 119.5600000 119.5800000 119.5500000 119.5700000 0
USDJPY 1 020701 0307 119.5400000 119.6600000 119.5400000 119.5800000 0
USDJPY 1 020701 0308 119.5900000 119.6600000 119.5600000 119.6600000 0
USDJPY 1 020701 0309 119.6600000 119.6600000 119.5500000 119.5500000 0
USDJPY 1 020701 0310 119.5700000 119.6600000 119.5600000 119.6000000 0
USDJPY 1 020701 0311 119.6000000 119.6600000 119.5900000 119.6600000 0
USDJPY 1 020701 0312 119.6000000 119.6000000 119.6000000 119.6000000 0
USDJPY 1 020701 0313 119.6100000 119.6600000 119.5800000 119.6400000 0
USDJPY 1 020701 0314 119.5900000 119.5900000 119.5800000 119.5900000 0
USDJPY 1 020701 0318 119.5700000 119.5700000 119.5700000 119.5700000 0
USDJPY 1 020701 0319 119.5800000 119.6600000 119.5800000 119.5800000 0
USDJPY 1 020701 0320 119.5900000 119.6600000 119.5900000 119.6000000 0
USDJPY 1 020701 0321 119.6000000 119.6600000 119.5900000 119.6100000 0
USDJPY 1 020701 0322 119.6100000 119.6400000 119.6100000 119.6400000 0
USDJPY 1 020701 0323 119.6800000 119.6800000 119.6200000 119.6300000 0
USDJPY 1 020701 0324 119.6300000 119.6600000 119.6200000 119.6600000 0
USDJPY 1 020701 0325 119.6400000 119.6600000 119.6300000 119.6500000 0
USDJPY 1 020701 0326 119.6700000 119.7600000 119.6700000 119.6900000 0
USDJPY 1 020701 0327 119.6900000 119.7500000 119.6900000 119.7200000 0
USDJPY 1 020701 0328 119.6800000 119.7900000 119.6800000 119.7300000 0
USDJPY 1 020701 0329 119.7300000 119.7500000 119.7300000 119.7300000 0
USDJPY 1 020701 0330 119.7400000 119.7700000 119.7300000 119.7300000 0
USDJPY 1 020701 0331 119.7400000 119.7900000 119.7100000 119.7200000 0
USDJPY 1 020701 0332 119.7200000 119.7700000 119.7100000 119.7100000 0
USDJPY 1 020701 0333 119.7100000 119.7700000 119.7100000 119.7300000 0
USDJPY 1 020701 0334 119.7200000 119.7700000 119.7200000 119.7300000 0
USDJPY 1 020701 0335 119.7300000 119.7400000 119.7300000 119.7300000 0
USDJPY 1 020701 0336 119.7200000 119.7700000 119.7000000 119.7000000 0
USDJPY 1 020701 0337 119.6800000 119.7000000 119.6800000 119.6800000 0
USDJPY 1 020701 0338 119.6900000 119.7700000 119.6800000 119.6800000 0
USDJPY 1 020701 0339 119.6900000 119.7400000 119.6800000 119.7000000 0
USDJPY 1 020701 0340 119.7000000 119.7500000 119.7000000 119.7200000 0
USDJPY 1 020701 0341 119.7200000 119.7700000 119.7100000 119.7200000 0
USDJPY 1 020701 0342 119.7100000 119.7700000 119.6900000 119.6900000 0
USDJPY 1 020701 0343 119.7000000 119.8000000 119.7000000 119.8000000 0
USDJPY 1 020701 0344 119.7000000 119.7500000 119.6900000 119.7500000 0
USDJPY 1 020701 0345 119.7000000 119.7700000 119.6800000 119.6900000 0
USDJPY 1 020701 0346 119.6900000 119.7200000 119.6200000 119.6400000 0
USDJPY 1 020701 0348 119.6900000 119.6900000 119.6700000 119.6700000 0
USDJPY 1 020701 0349 119.6600000 119.6600000 119.6500000 119.6500000 0
USDJPY 1 020701 0424 119.7200000 119.7200000 119.6800000 119.6800000 0
USDJPY 1 020701 0454 119.7900000 119.7900000 119.7900000 119.7900000 0
USDJPY 1 020701 0935 119.5500000 119.5500000 119.4800000 119.4900000 0
USDJPY 1 020701 0936 119.5000000 119.5500000 119.4700000 119.4900000 0
USDJPY 1 020701 0937 119.5000000 119.5500000 119.4900000 119.5100000 0
USDJPY 1 020701 0938 119.5000000 119.5300000 119.5000000 119.5000000 0
USDJPY 1 020701 0939 119.5000000 119.5000000 119.4800000 119.4900000 0
USDJPY 1 020701 0940 119.4900000 119.5000000 119.4800000 119.5000000 0
USDJPY 1 020701 0942 119.5300000 119.5300000 119.5300000 119.5300000 0
USDJPY 1 020701 0943 119.4900000 119.4900000 119.4700000 119.4700000 0
USDJPY 1 020701 0944 119.4800000 119.5000000 119.4700000 119.4800000 0
USDJPY 1 020701 0945 119.4900000 119.5000000 119.4700000 119.4700000 0
USDJPY 1 020701 0946 119.4900000 119.4900000 119.4500000 119.4700000 0
USDJPY 1 020701 0947 119.4800000 119.5000000 119.4700000 119.4900000 0
USDJPY 1 020701 0948 119.4900000 119.5500000 119.4400000 119.4900000 0
USDJPY 1 020701 0949 119.4900000 119.5000000 119.4500000 119.5000000 0
USDJPY 1 020701 0950 119.5000000 119.5200000 119.4400000 119.5000000 0
USDJPY 1 020701 0951 119.5200000 119.5200000 119.5200000 119.5200000 0
USDJPY 1 020701 0952 119.4900000 119.5500000 119.4600000 119.5500000 0
USDJPY 1 020701 0953 119.5000000 119.5100000 119.4900000 119.5100000 0
USDJPY 1 020701 0954 119.4900000 119.5000000 119.4600000 119.4600000 0
USDJPY 1 020701 0955 119.4600000 119.5200000 119.4600000 119.4800000 0
USDJPY 1 020701 0956 119.5000000 119.5100000 119.4900000 119.5000000 0
USDJPY 1 020701 0957 119.5100000 119.5300000 119.4900000 119.4900000 0
USDJPY 1 020701 0958 119.4900000 119.5200000 119.4900000 119.5000000 0
USDJPY 1 020701 0959 119.5200000 119.5200000 119.4600000 119.5100000 0
USDJPY 1 020701 1000 119.4800000 119.5100000 119.4600000 119.5000000 0
USDJPY 1 020701 1001 119.5000000 119.5200000 119.4600000 119.5000000 0
USDJPY 1 020701 1002 119.5100000 119.5300000 119.4900000 119.5200000 0
USDJPY 1 020701 1003 119.5500000 119.5500000 119.5000000 119.5100000 0
USDJPY 1 020701 1004 119.5100000 119.5200000 119.5000000 119.5000000 0
USDJPY 1 020701 1005 119.5100000 119.5100000 119.4600000 119.4600000 0
USDJPY 1 020701 1006 119.4900000 119.5200000 119.4800000 119.4900000 0
USDJPY 1 020701 1007 119.5000000 119.5500000 119.4800000 119.4800000 0
USDJPY 1 020701 1008 119.5000000 119.5500000 119.4800000 119.5000000 0
USDJPY 1 020701 1009 119.5000000 119.5500000 119.4700000 119.4900000 0
USDJPY 1 020701 1010 119.5000000 119.5500000 119.4700000 119.4800000 0
USDJPY 1 020701 1011 119.4900000 119.5500000 119.4700000 119.4700000 0
USDJPY 1 020701 1012 119.4700000 119.5500000 119.4700000 119.5300000 0
USDJPY 1 020701 1013 119.5100000 119.5200000 119.4700000 119.4900000 0
USDJPY 1 020701 1014 119.4900000 119.5500000 119.4500000 119.4500000 0
USDJPY 1 020701 1015 119.4900000 119.5400000 119.4300000 119.4800000 0
USDJPY 1 020701 1016 119.4300000 119.5000000 119.4300000 119.4900000 0
USDJPY 1 020701 1017 119.4800000 119.5100000 119.4600000 119.4900000 0
USDJPY 1 020701 1018 119.4800000 119.5200000 119.4800000 119.5100000 0
USDJPY 1 020701 1019 119.5300000 119.5500000 119.5000000 119.5000000 0
USDJPY 1 020701 1020 119.5100000 119.5300000 119.4700000 119.5200000 0
USDJPY 1 020701 1021 119.5200000 119.5400000 119.5000000 119.5000000 0
USDJPY 1 020701 1022 119.5200000 119.5500000 119.5200000 119.5300000 0
USDJPY 1 020701 1023 119.5200000 119.5800000 119.5000000 119.5600000 0
USDJPY 1 020701 1024 119.5200000 119.5400000 119.4700000 119.5300000 0
USDJPY 1 020701 1025 119.5000000 119.5300000 119.5000000 119.5300000 0
USDJPY 1 020701 1026 119.5100000 119.5400000 119.4700000 119.5100000 0
USDJPY 1 020701 1027 119.5400000 119.5500000 119.4800000 119.5400000 0
USDJPY 1 020701 1028 119.5400000 119.5600000 119.5000000 119.5600000 0
USDJPY 1 020701 1029 119.5300000 119.5500000 119.5300000 119.5500000 0
USDJPY 1 020701 1030 119.5300000 119.5500000 119.4700000 119.5300000 0
USDJPY 1 020701 1031 119.5100000 119.5500000 119.5100000 119.5400000 0
USDJPY 1 020701 1032 119.5300000 119.5500000 119.4800000 119.5300000 0
USDJPY 1 020701 1033 119.5400000 119.5900000 119.5100000 119.5100000 0
USDJPY 1 020701 1034 119.5100000 119.6000000 119.5000000 119.5300000 0
USDJPY 1 020701 1035 119.5400000 119.5500000 119.4900000 119.5300000 0
USDJPY 1 020701 1036 119.5100000 119.5500000 119.5000000 119.5100000 0
USDJPY 1 020701 1037 119.5100000 119.5300000 119.4900000 119.5200000 0
USDJPY 1 020701 1038 119.5100000 119.5500000 119.4800000 119.4800000 0
USDJPY 1 020701 1039 119.4900000 119.5000000 119.4600000 119.4700000 0
USDJPY 1 020701 1040 119.4800000 119.4900000 119.4300000 119.4700000 0
USDJPY 1 020701 1041 119.4300000 119.5000000 119.4300000 119.4900000 0
USDJPY 1 020701 1042 119.4700000 119.5700000 119.4700000 119.5000000 0
USDJPY 1 020701 1043 119.5100000 119.5200000 119.5000000 119.5100000 0
USDJPY 1 020701 1044 119.4900000 119.5500000 119.4300000 119.5000000 0
USDJPY 1 020701 1045 119.5100000 119.5200000 119.5000000 119.5200000 0
USDJPY 1 020701 1046 119.5000000 119.5200000 119.4900000 119.4900000 0
USDJPY 1 020701 1047 119.5000000 119.5100000 119.4900000 119.5100000 0
USDJPY 1 020701 1048 119.5000000 119.5300000 119.4700000 119.4700000 0
USDJPY 1 020701 1049 119.4900000 119.5500000 119.4400000 119.4500000 0
USDJPY 1 020701 1050 119.4600000 119.5400000 119.3900000 119.4700000 0
USDJPY 1 020701 1051 119.4200000 119.4400000 119.3900000 119.4200000 0
USDJPY 1 020701 1052 119.4500000 119.4500000 119.3300000 119.3500000 0
USDJPY 1 020701 1053 119.4300000 119.4300000 119.3300000 119.3700000 0
USDJPY 1 020701 1054 119.3700000 119.3800000 119.3500000 119.3700000 0
USDJPY 1 020701 1055 119.3500000 119.4300000 119.2200000 119.2900000 0
USDJPY 1 020701 1056 119.2900000 119.3000000 119.2500000 119.3000000 0
USDJPY 1 020701 1057 119.3000000 119.3600000 119.3000000 119.3000000 0
USDJPY 1 020701 1058 119.3100000 119.3300000 119.2700000 119.3000000 0
USDJPY 1 020701 1059 119.3000000 119.3100000 119.2200000 119.2900000 0
USDJPY 1 020701 1100 119.2600000 119.3400000 119.2600000 119.3400000 0
USDJPY 1 020701 1101 119.3500000 119.4400000 119.3000000 119.4200000 0
USDJPY 1 020701 1102 119.4200000 119.4400000 119.3500000 119.3600000 0
USDJPY 1 020701 1103 119.3600000 119.4300000 119.3400000 119.3500000 0
USDJPY 1 020701 1104 119.3500000 119.4000000 119.3100000 119.3100000 0
USDJPY 1 020701 1105 119.3300000 119.4400000 119.3200000 119.3400000 0
USDJPY 1 020701 1106 119.3500000 119.3800000 119.3300000 119.3700000 0
USDJPY 1 020701 1107 119.3600000 119.3800000 119.3300000 119.3600000 0
USDJPY 1 020701 1108 119.3600000 119.3800000 119.3300000 119.3500000 0
USDJPY 1 020701 1109 119.3400000 119.4300000 119.3000000 119.4300000 0
USDJPY 1 020701 1110 119.3200000 119.3500000 119.3200000 119.3300000 0
USDJPY 1 020701 1111 119.3200000 119.3600000 119.2800000 119.3100000 0
USDJPY 1 020701 1112 119.3200000 119.3400000 119.3000000 119.3200000 0
USDJPY 1 020701 1113 119.3300000 119.4300000 119.2900000 119.3300000 0
USDJPY 1 020701 1114 119.3400000 119.4300000 119.3000000 119.3600000 0
USDJPY 1 020701 1115 119.3000000 119.3500000 119.2300000 119.2800000 0
USDJPY 1 020701 1116 119.2900000 119.3500000 119.2900000 119.3300000 0
USDJPY 1 020701 1117 119.3200000 119.4100000 119.3100000 119.3300000 0
USDJPY 1 020701 1118 119.3400000 119.3700000 119.3000000 119.3200000 0
USDJPY 1 020701 1119 119.3100000 119.3800000 119.3100000 119.3200000 0
USDJPY 1 020701 1120 119.3100000 119.3300000 119.3000000 119.3000000 0
USDJPY 1 020701 1121 119.3000000 119.3300000 119.2800000 119.3100000 0
USDJPY 1 020701 1122 119.2800000 119.3100000 119.2800000 119.3000000 0
USDJPY 1 020701 1123 119.3000000 119.3400000 119.2900000 119.3100000 0
USDJPY 1 020701 1124 119.3200000 119.3700000 119.3000000 119.3300000 0
USDJPY 1 020701 1125 119.3100000 119.3300000 119.3000000 119.3100000 0
USDJPY 1 020701 1126 119.2700000 119.4300000 119.2700000 119.3100000 0
USDJPY 1 020701 1127 119.3200000 119.3700000 119.3100000 119.3200000 0
USDJPY 1 020701 1128 119.3100000 119.3900000 119.3100000 119.3400000 0
USDJPY 1 020701 1129 119.3200000 119.3700000 119.2800000 119.2800000 0
USDJPY 1 020701 1130 119.3300000 119.4400000 119.3300000 119.3800000 0
USDJPY 1 020701 1131 119.3500000 119.3700000 119.3300000 119.3600000 0
USDJPY 1 020701 1132 119.3200000 119.3900000 119.3200000 119.3800000 0
USDJPY 1 020701 1133 119.3600000 119.4400000 119.3600000 119.4200000 0
USDJPY 1 020701 1134 119.4200000 119.4600000 119.3700000 119.3900000 0
USDJPY 1 020701 1135 119.4900000 119.4900000 119.3900000 119.4700000 0
USDJPY 1 020701 1136 119.4400000 119.5400000 119.4300000 119.4500000 0
USDJPY 1 020701 1137 119.4400000 119.5400000 119.4300000 119.4500000 0
USDJPY 1 020701 1138 119.4500000 119.4900000 119.3900000 119.4400000 0
USDJPY 1 020701 1139 119.4400000 119.4900000 119.4300000 119.4500000 0
USDJPY 1 020701 1140 119.4500000 119.4500000 119.4000000 119.4400000 0
USDJPY 1 020701 1141 119.4600000 119.4600000 119.4400000 119.4600000 0
USDJPY 1 020701 1142 119.4400000 119.5500000 119.4400000 119.4700000 0
USDJPY 1 020701 1143 119.4800000 119.5800000 119.4600000 119.5400000 0
USDJPY 1 020701 1144 119.5600000 119.5800000 119.4800000 119.5200000 0
USDJPY 1 020701 1145 119.5100000 119.5200000 119.4600000 119.4700000 0
USDJPY 1 020701 1146 119.4800000 119.5300000 119.4300000 119.5000000 0
USDJPY 1 020701 1147 119.5000000 119.5100000 119.4600000 119.4600000 0
USDJPY 1 020701 1148 119.4700000 119.5700000 119.4400000 119.4800000 0
USDJPY 1 020701 1149 119.4800000 119.5600000 119.4800000 119.5200000 0
USDJPY 1 020701 1150 119.5200000 119.5800000 119.5000000 119.5300000 0
USDJPY 1 020701 1151 119.5500000 119.6500000 119.5200000 119.5600000 0
USDJPY 1 020701 1152 119.5400000 119.5500000 119.5000000 119.5500000 0
USDJPY 1 020701 1153 119.5500000 119.5700000 119.5500000 119.5500000 0
USDJPY 1 020701 1154 119.5400000 119.6100000 119.4700000 119.5000000 0
USDJPY 1 020701 1155 119.5100000 119.5500000 119.5000000 119.5200000 0
USDJPY 1 020701 1156 119.5100000 119.5200000 119.4900000 119.5100000 0
USDJPY 1 020701 1157 119.5100000 119.5200000 119.4600000 119.4600000 0
USDJPY 1 020701 1158 119.5100000 119.5200000 119.4600000 119.4600000 0
USDJPY 1 020701 1159 119.5000000 119.5200000 119.5000000 119.5000000 0
USDJPY 1 020701 1200 119.5500000 119.6300000 119.5100000 119.5300000 0
USDJPY 1 020701 1201 119.4700000 119.5500000 119.4700000 119.5500000 0
USDJPY 1 020701 1202 119.5300000 119.5500000 119.5000000 119.5300000 0
USDJPY 1 020701 1203 119.5200000 119.5400000 119.5100000 119.5200000 0
USDJPY 1 020701 1204 119.5100000 119.5500000 119.5000000 119.5200000 0
USDJPY 1 020701 1205 119.5200000 119.5400000 119.4700000 119.5400000 0
USDJPY 1 020701 1206 119.5400000 119.5400000 119.5000000 119.5100000 0
USDJPY 1 020701 1207 119.5200000 119.5900000 119.4900000 119.5400000 0
USDJPY 1 020701 1208 119.5300000 119.5500000 119.5100000 119.5200000 0
USDJPY 1 020701 1209 119.4800000 119.5700000 119.4800000 119.5700000 0
USDJPY 1 020701 1210 119.5200000 119.5500000 119.5100000 119.5500000 0
USDJPY 1 020701 1211 119.5400000 119.5500000 119.5100000 119.5400000 0
USDJPY 1 020701 1212 119.5400000 119.6600000 119.5200000 119.6600000 0
USDJPY 1 020701 1213 119.5900000 119.6600000 119.5500000 119.6400000 0
USDJPY 1 020701 1214 119.6800000 119.7700000 119.6300000 119.6600000 0
USDJPY 1 020701 1215 119.6600000 119.7700000 119.6000000 119.7700000 0
USDJPY 1 020701 1216 119.6800000 119.7700000 119.6300000 119.6700000 0
USDJPY 1 020701 1217 119.6700000 119.7000000 119.6000000 119.6500000 0
USDJPY 1 020701 1218 119.6400000 119.6900000 119.6000000 119.6600000 0
USDJPY 1 020701 1219 119.6300000 119.6700000 119.5700000 119.6300000 0
USDJPY 1 020701 1220 119.6100000 119.6600000 119.6000000 119.6600000 0
USDJPY 1 020701 1221 119.6500000 119.6800000 119.6100000 119.6300000 0
USDJPY 1 020701 1222 119.6600000 119.6800000 119.6500000 119.6800000 0
USDJPY 1 020701 1223 119.7700000 119.7700000 119.6000000 119.6400000 0
USDJPY 1 020701 1224 119.6600000 119.6700000 119.6200000 119.6500000 0
USDJPY 1 020701 1225 119.6600000 119.7200000 119.6200000 119.6700000 0
USDJPY 1 020701 1226 119.6700000 119.7700000 119.6400000 119.6500000 0
USDJPY 1 020701 1227 119.6500000 119.6700000 119.6400000 119.6500000 0
USDJPY 1 020701 1228 119.6600000 119.7100000 119.6500000 119.6600000 0
USDJPY 1 020701 1229 119.6700000 119.7800000 119.6500000 119.6500000 0
USDJPY 1 020701 1230 119.6400000 119.6600000 119.6000000 119.6200000 0
USDJPY 1 020701 1231 119.6300000 119.6800000 119.6000000 119.6100000 0
USDJPY 1 020701 1232 119.6600000 119.6600000 119.6200000 119.6500000 0
USDJPY 1 020701 1233 119.6500000 119.6500000 119.5700000 119.6400000 0
USDJPY 1 020701 1234 119.6400000 119.6900000 119.6100000 119.6500000 0
USDJPY 1 020701 1235 119.6200000 119.6600000 119.5700000 119.5700000 0
USDJPY 1 020701 1236 119.6300000 119.6400000 119.6000000 119.6200000 0
USDJPY 1 020701 1237 119.6300000 119.6800000 119.6200000 119.6300000 0
USDJPY 1 020701 1238 119.6200000 119.6400000 119.5900000 119.6200000 0
USDJPY 1 020701 1239 119.6300000 119.6600000 119.5700000 119.5800000 0
USDJPY 1 020701 1240 119.6000000 119.6300000 119.5700000 119.6100000 0
USDJPY 1 020701 1241 119.6000000 119.6000000 119.5600000 119.5800000 0
USDJPY 1 020701 1242 119.5900000 119.6000000 119.5400000 119.5900000 0
USDJPY 1 020701 1243 119.5700000 119.6100000 119.5500000 119.6100000 0
USDJPY 1 020701 1244 119.6100000 119.7000000 119.5900000 119.6000000 0
USDJPY 1 020701 1245 119.5800000 119.6100000 119.5700000 119.6100000 0
USDJPY 1 020701 1246 119.5800000 119.6600000 119.5500000 119.6100000 0
USDJPY 1 020701 1247 119.5900000 119.6200000 119.5900000 119.6200000 0
USDJPY 1 020701 1248 119.6300000 119.6500000 119.6100000 119.6500000 0
USDJPY 1 020701 1249 119.6200000 119.6300000 119.6000000 119.6300000 0
USDJPY 1 020701 1250 119.6200000 119.6600000 119.6100000 119.6400000 0
USDJPY 1 020701 1251 119.6000000 119.6500000 119.6000000 119.6300000 0
USDJPY 1 020701 1252 119.6500000 119.6700000 119.6200000 119.6700000 0
USDJPY 1 020701 1253 119.6200000 119.7400000 119.6200000 119.6600000 0
USDJPY 1 020701 1254 119.6500000 119.6800000 119.6200000 119.6700000 0
USDJPY 1 020701 1255 119.6700000 119.7300000 119.6500000 119.6600000 0
USDJPY 1 020701 1256 119.6800000 119.7400000 119.6700000 119.7400000 0
USDJPY 1 020701 1257 119.6800000 119.7300000 119.6400000 119.6500000 0
USDJPY 1 020701 1258 119.6600000 119.7000000 119.6000000 119.6000000 0
USDJPY 1 020701 1259 119.6100000 119.6700000 119.5700000 119.6100000 0
USDJPY 1 020701 1300 119.6200000 119.6400000 119.6000000 119.6000000 0
USDJPY 1 020701 1301 119.6500000 119.6500000 119.6000000 119.6200000 0
USDJPY 1 020701 1302 119.6300000 119.6900000 119.6300000 119.6500000 0
USDJPY 1 020701 1303 119.6500000 119.7100000 119.6300000 119.6400000 0
USDJPY 1 020701 1304 119.6500000 119.6600000 119.6000000 119.6200000 0
USDJPY 1 020701 1305 119.6200000 119.7500000 119.5800000 119.6400000 0
USDJPY 1 020701 1306 119.6400000 119.7700000 119.6400000 119.7600000 0
USDJPY 1 020701 1307 119.6900000 119.7100000 119.6500000 119.7100000 0
USDJPY 1 020701 1308 119.7000000 119.7300000 119.6700000 119.6900000 0
USDJPY 1 020701 1309 119.6900000 119.7000000 119.6500000 119.6900000 0
USDJPY 1 020701 1310 119.7000000 119.7700000 119.6500000 119.6600000 0
USDJPY 1 020701 1311 119.6700000 119.7200000 119.6000000 119.6500000 0
USDJPY 1 020701 1312 119.6800000 119.7200000 119.6600000 119.6700000 0
USDJPY 1 020701 1313 119.6700000 119.7800000 119.6400000 119.7800000 0
USDJPY 1 020701 1314 119.6900000 119.7000000 119.6800000 119.6900000 0
USDJPY 1 020701 1315 119.6900000 119.7400000 119.6400000 119.6900000 0
USDJPY 1 020701 1316 119.7000000 119.7400000 119.6700000 119.6900000 0
USDJPY 1 020701 1317 119.6800000 119.7700000 119.6800000 119.7700000 0
USDJPY 1 020701 1318 119.7200000 119.7800000 119.7000000 119.7300000 0
USDJPY 1 020701 1319 119.7300000 119.7800000 119.7300000 119.7800000 0
USDJPY 1 020701 1320 119.7400000 119.8400000 119.7300000 119.8100000 0
USDJPY 1 020701 1321 119.7600000 119.8000000 119.7300000 119.8000000 0
USDJPY 1 020701 1322 119.7800000 119.9100000 119.7700000 119.8300000 0
USDJPY 1 020701 1323 119.8400000 119.8600000 119.8000000 119.8500000 0
USDJPY 1 020701 1324 119.8300000 119.8900000 119.8300000 119.8500000 0
USDJPY 1 020701 1325 119.8800000 119.8900000 119.8600000 119.8700000 0
USDJPY 1 020701 1326 119.8500000 119.8900000 119.8500000 119.8600000 0
