<TICKER> <PER> <DATE> <TIME> <OPEN> <HIGH> <LOW> <CLOSE> <VOL>
EURGBP 1 141201 2022 0.7932900 0.7934800 0.7930000 0.7934500 1289
EURGBP 1 141201 2023 0.7935000 0.7935000 0.7932000 0.7933100 629
EURGBP 1 141201 2024 0.7934100 0.7935000 0.7931000 0.7934300 880
EURGBP 1 141201 2025 0.7934000 0.7935400 0.7932000 0.7934600 693
EURGBP 1 141201 2026 0.7935300 0.7935700 0.7933000 0.7934700 566
EURGBP 1 141201 2027 0.7933800 0.7935400 0.7932000 0.7933300 841
EURGBP 1 141201 2028 0.7933900 0.7934600 0.7931000 0.7933000 928
EURGBP 1 141201 2029 0.7932700 0.7934100 0.7931000 0.7933800 1034
EURGBP 1 141201 2030 0.7933500 0.7934600 0.7931000 0.7934000 699
EURGBP 1 141201 2031 0.7934000 0.7935000 0.7931000 0.7934000 1273
EURGBP 1 141201 2032 0.7933900 0.7934200 0.7931000 0.7933800 731
EURGBP 1 141201 2033 0.7932000 0.7934000 0.7930000 0.7932500 761
EURGBP 1 141201 2034 0.7932700 0.7933700 0.7930000 0.7932700 1082
EURGBP 1 141201 2035 0.7933000 0.7933000 0.7930000 0.7932500 816
EURGBP 1 141201 2036 0.7932500 0.7933000 0.7930000 0.7932300 654
EURGBP 1 141201 2037 0.7932200 0.7933300 0.7930000 0.7932000 899
EURGBP 1 141201 2038 0.7932100 0.7933400 0.7930000 0.7932200 976
EURGBP 1 141201 2039 0.7932900 0.7933500 0.7930000 0.7932700 997
EURGBP 1 141201 2040 0.7932300 0.7933300 0.7930000 0.7933200 648
EURGBP 1 141201 2041 0.7933000 0.7933700 0.7930000 0.7931700 631
EURGBP 1 141201 2042 0.7932400 0.7933200 0.7930000 0.7933100 649
EURGBP 1 141201 2043 0.7932800 0.7933400 0.7930800 0.7931700 179
EURGBP 1 141201 2044 0.7931700 0.7932100 0.7929000 0.7930400 628
EURGBP 1 141201 2045 0.7931000 0.7932400 0.7929000 0.7930800 1429
EURGBP 1 141201 2046 0.7931100 0.7931200 0.7928000 0.7930400 1376
EURGBP 1 141201 2047 0.7930300 0.7931000 0.7928000 0.7929900 931
EURGBP 1 141201 2048 0.7930000 0.7930600 0.7927000 0.7929100 945
EURGBP 1 141201 2049 0.7929000 0.7930000 0.7926000 0.7928500 886
EURGBP 1 141201 2050 0.7927900 0.7932100 0.7926000 0.7931800 1118
EURGBP 1 141201 2051 0.7930800 0.7932500 0.7929000 0.7932300 833
EURGBP 1 141201 2052 0.7931900 0.7933600 0.7930000 0.7932700 893
EURGBP 1 141201 2053 0.7932900 0.7934000 0.7930000 0.7931700 1071
EURGBP 1 141201 2054 0.7931800 0.7934200 0.7929000 0.7933900 1160
EURGBP 1 141201 2055 0.7934000 0.7934200 0.7930000 0.7932000 1056
EURGBP 1 141201 2056 0.7932000 0.7933000 0.7929000 0.7931300 895
EURGBP 1 141201 2057 0.7931000 0.7934000 0.7929000 0.7932500 1080
EURGBP 1 141201 2058 0.7932900 0.7933700 0.7930000 0.7933200 1132
EURGBP 1 141201 2059 0.7933000 0.7933400 0.7930000 0.7932600 1026
EURGBP 1 141201 2100 0.7931500 0.7932800 0.7929000 0.7932000 1622
EURGBP 1 141201 2101 0.7931900 0.7932500 0.7929000 0.7931400 1184
EURGBP 1 141201 2102 0.7930600 0.7931700 0.7927000 0.7929400 1097
EURGBP 1 141201 2103 0.7929400 0.7932200 0.7928000 0.7931300 1476
EURGBP 1 141201 2104 0.7931300 0.7932000 0.7929000 0.7931000 871
EURGBP 1 141201 2105 0.7931000 0.7931700 0.7929000 0.7931400 579
EURGBP 1 141201 2106 0.7931400 0.7932000 0.7930600 0.7931100 416
EURGBP 1 141201 2107 0.7930500 0.7932300 0.7930000 0.7931300 920
EURGBP 1 141201 2108 0.7930800 0.7932000 0.7929000 0.7931300 1010
EURGBP 1 141201 2109 0.7932000 0.7932300 0.7929000 0.7931600 898
EURGBP 1 141201 2110 0.7931600 0.7931600 0.7928000 0.7930100 709
EURGBP 1 141201 2111 0.7931000 0.7931000 0.7928000 0.7930100 694
EURGBP 1 141201 2112 0.7930100 0.7930700 0.7927000 0.7930400 592
EURGBP 1 141201 2113 0.7930400 0.7931100 0.7928000 0.7930600 493
EURGBP 1 141201 2114 0.7930300 0.7931100 0.7929400 0.7930200 719
