<TICKER> <PER> <DATE> <TIME> <OPEN> <HIGH> <LOW> <CLOSE> <VOL>
USDJPY 1 070101 0104 119.0000000 119.0500000 119.0000000 119.0500000 0
USDJPY 1 070101 0118 119.0300000 119.0600000 119.0300000 119.0600000 0
USDJPY 1 070101 0120 119.0300000 119.0600000 119.0300000 119.0600000 0
USDJPY 1 070101 0133 119.0300000 119.0600000 119.0300000 119.0600000 0
USDJPY 1 070101 0209 119.0300000 119.0600000 119.0300000 119.0600000 0
USDJPY 1 070101 0224 119.0300000 119.0600000 119.0300000 119.0600000 0
USDJPY 1 070101 0236 119.0300000 119.0600000 119.0300000 119.0600000 0
USDJPY 1 070101 0301 119.0100000 119.1100000 119.0100000 119.1100000 0
USDJPY 1 070101 0303 119.0100000 119.1100000 119.0100000 119.1100000 0
USDJPY 1 070101 0317 119.0100000 119.1100000 119.0100000 119.1100000 0
USDJPY 1 070101 0318 119.0300000 119.0600000 119.0300000 119.0600000 0
USDJPY 1 070101 0329 119.0300000 119.0600000 119.0300000 119.0600000 0
USDJPY 1 070101 0356 119.0300000 119.0600000 119.0300000 119.0600000 0
USDJPY 1 070101 0410 119.0300000 119.0600000 119.0300000 119.0600000 0
USDJPY 1 070101 0423 119.0300000 119.0600000 119.0300000 119.0600000 0
USDJPY 1 070101 0449 119.0300000 119.0600000 119.0300000 119.0600000 0
USDJPY 1 070101 0504 119.0300000 119.0600000 119.0300000 119.0600000 0
USDJPY 1 070101 0516 119.0300000 119.0600000 119.0300000 119.0600000 0
USDJPY 1 070101 0543 119.0300000 119.0600000 119.0300000 119.0600000 0
USDJPY 1 070101 0557 119.0300000 119.0600000 119.0300000 119.0600000 0
USDJPY 1 070101 0610 119.0300000 119.0600000 119.0300000 119.0600000 0
USDJPY 1 070101 0637 119.0300000 119.0600000 119.0300000 119.0600000 0
USDJPY 1 070101 0651 119.0300000 119.0600000 119.0300000 119.0600000 0
USDJPY 1 070101 0704 119.0300000 119.0600000 119.0300000 119.0600000 0
USDJPY 1 070101 0731 119.0300000 119.0600000 119.0300000 119.0600000 0
USDJPY 1 070101 0745 119.0300000 119.0600000 119.0300000 119.0600000 0
USDJPY 1 070101 0758 119.0300000 119.0600000 119.0300000 119.0600000 0
USDJPY 1 070101 0825 119.0300000 119.0600000 119.0300000 119.0600000 0
USDJPY 1 070101 0839 119.0300000 119.0600000 119.0300000 119.0600000 0
USDJPY 1 070101 0852 119.0300000 119.0600000 119.0300000 119.0600000 0
USDJPY 1 070101 0901 119.0800000 119.0800000 119.0800000 119.0800000 0
USDJPY 1 070101 0919 119.0300000 119.0800000 119.0300000 119.0800000 0
USDJPY 1 070101 0920 119.0600000 119.0600000 119.0600000 119.0600000 0
USDJPY 1 070101 0933 119.0300000 119.0600000 119.0300000 119.0600000 0
USDJPY 1 070101 0945 118.9700000 119.0700000 118.9700000 119.0700000 0
USDJPY 1 070101 0946 118.9700000 119.0700000 118.9700000 119.0700000 0
USDJPY 1 070101 1013 118.9900000 119.0700000 118.9900000 119.0700000 0
USDJPY 1 070101 1027 118.9900000 119.0700000 118.9900000 119.0700000 0
USDJPY 1 070101 1040 118.9900000 119.0700000 118.9900000 119.0700000 0
USDJPY 1 070101 1107 118.9900000 119.0700000 118.9900000 119.0700000 0
USDJPY 1 070101 1121 118.9900000 119.0700000 118.9900000 119.0600000 0
USDJPY 1 070101 1134 119.0300000 119.0600000 119.0300000 119.0600000 0
USDJPY 1 070101 1201 119.0300000 119.0600000 119.0300000 119.0600000 0
USDJPY 1 070101 1215 119.0300000 119.0600000 119.0300000 119.0600000 0
USDJPY 1 070101 1228 119.0300000 119.0600000 119.0300000 119.0600000 0
USDJPY 1 070101 1255 119.0300000 119.0600000 119.0300000 119.0600000 0
USDJPY 1 070101 1309 119.0300000 119.0600000 119.0300000 119.0600000 0
USDJPY 1 070101 1322 119.0300000 119.0300000 119.0300000 119.0300000 0
USDJPY 1 070101 1349 119.0600000 119.0600000 119.0600000 119.0600000 0
USDJPY 1 070101 1404 119.0300000 119.0600000 119.0300000 119.0600000 0
USDJPY 1 070101 1416 119.0300000 119.0600000 119.0300000 119.0600000 0
USDJPY 1 070101 1444 119.0300000 119.0600000 119.0300000 119.0600000 0
USDJPY 1 070101 1458 119.0300000 119.0600000 119.0300000 119.0600000 0
USDJPY 1 070101 1511 119.0300000 119.0600000 119.0300000 119.0600000 0
USDJPY 1 070101 1538 119.0300000 119.0600000 119.0300000 119.0600000 0
USDJPY 1 070101 1553 119.0300000 119.0600000 119.0300000 119.0600000 0
USDJPY 1 070101 1605 119.0300000 119.0600000 119.0300000 119.0600000 0
USDJPY 1 070101 1633 119.0300000 119.0600000 119.0300000 119.0600000 0
USDJPY 1 070101 1647 119.0300000 119.0600000 119.0300000 119.0600000 0
USDJPY 1 070101 1700 119.0300000 119.0600000 119.0300000 119.0600000 0
USDJPY 1 070101 1727 119.0300000 119.0600000 119.0300000 119.0600000 0
USDJPY 1 070101 1742 119.0300000 119.0600000 119.0300000 119.0600000 0
USDJPY 1 070101 1755 119.0300000 119.0600000 119.0300000 119.0600000 0
USDJPY 1 070101 1822 119.0300000 119.0600000 119.0300000 119.0600000 0
USDJPY 1 070101 1836 119.0300000 119.0600000 119.0300000 119.0600000 0
USDJPY 1 070101 1849 119.0300000 119.0600000 119.0300000 119.0600000 0
USDJPY 1 070101 1916 119.0300000 119.0600000 119.0300000 119.0600000 0
USDJPY 1 070101 1931 119.0300000 119.0600000 119.0300000 119.0600000 0
USDJPY 1 070101 1944 119.0300000 119.0600000 119.0300000 119.0600000 0
USDJPY 1 070101 2011 119.0300000 119.0600000 119.0300000 119.0600000 0
USDJPY 1 070101 2017 119.0100000 119.0600000 119.0100000 119.0600000 0
USDJPY 1 070101 2025 119.0100000 119.0600000 119.0100000 119.0600000 0
USDJPY 1 070101 2038 119.0100000 119.0600000 119.0100000 119.0600000 0
USDJPY 1 070101 2052 118.9700000 119.0200000 118.9700000 119.0200000 0
USDJPY 1 070101 2053 119.0800000 119.0800000 118.9700000 119.0200000 0
USDJPY 1 070101 2054 118.9900000 119.0500000 118.9900000 119.0500000 0
USDJPY 1 070101 2055 119.0100000 119.0600000 119.0100000 119.0600000 0
USDJPY 1 070101 2056 118.9500000 119.0000000 118.9500000 119.0000000 0
USDJPY 1 070101 2057 118.9900000 119.0600000 118.9600000 119.0100000 0
USDJPY 1 070101 2058 119.0000000 119.0500000 119.0000000 119.0400000 0
USDJPY 1 070101 2059 119.0000000 119.0600000 118.9700000 119.0200000 0
USDJPY 1 070101 2100 118.9800000 119.0300000 118.9800000 119.0300000 0
USDJPY 1 070101 2103 118.9800000 119.0400000 118.9800000 119.0400000 0
USDJPY 1 070101 2105 118.9900000 119.0400000 118.9900000 119.0400000 0
USDJPY 1 070101 2111 118.9700000 119.0300000 118.9700000 118.9800000 0
USDJPY 1 070101 2125 119.0300000 119.0600000 119.0300000 119.0600000 0
USDJPY 1 070101 2133 119.0300000 119.0600000 119.0300000 119.0600000 0
USDJPY 1 070101 2141 119.0100000 119.0600000 119.0100000 119.0600000 0
USDJPY 1 070101 2142 118.9800000 119.0800000 118.9800000 119.0800000 0
USDJPY 1 070101 2201 119.0300000 119.0800000 119.0300000 119.0800000 0
USDJPY 1 070101 2209 119.0100000 119.0600000 119.0100000 119.0600000 0
USDJPY 1 070101 2210 119.0000000 119.0500000 119.0000000 119.0500000 0
USDJPY 1 070101 2215 119.0000000 119.0500000 119.0000000 119.0500000 0
USDJPY 1 070101 2228 119.0000000 119.0500000 119.0000000 119.0500000 0
USDJPY 1 070101 2256 119.0000000 119.0500000 119.0000000 119.0500000 0
USDJPY 1 070101 2310 119.0000000 119.0500000 119.0000000 119.0500000 0
USDJPY 1 070101 2323 119.0000000 119.0500000 119.0000000 119.0500000 0
USDJPY 1 070101 2325 119.0300000 119.0600000 119.0300000 119.0600000 0
USDJPY 1 070101 2337 119.0800000 119.1300000 118.9700000 119.0300000 0
USDJPY 1 070101 2351 118.9700000 119.0300000 118.9700000 119.0300000 0
USDJPY 1 070102 0004 118.9600000 119.0600000 118.9600000 119.0600000 0
USDJPY 1 070102 0005 119.0300000 119.0800000 119.0100000 119.0700000 0
USDJPY 1 070102 0006 119.0100000 119.0700000 118.9700000 119.0200000 0
USDJPY 1 070102 0007 118.9600000 119.0800000 118.9600000 119.0800000 0
USDJPY 1 070102 0008 119.0200000 119.0700000 119.0200000 119.0700000 0
USDJPY 1 070102 0010 119.0300000 119.0800000 119.0300000 119.0800000 0
USDJPY 1 070102 0011 119.0200000 119.0800000 119.0200000 119.0800000 0
USDJPY 1 070102 0013 119.0700000 119.0800000 119.0200000 119.0700000 0
USDJPY 1 070102 0015 119.0500000 119.1000000 119.0500000 119.1000000 0
USDJPY 1 070102 0017 119.0400000 119.1000000 119.0400000 119.1000000 0
USDJPY 1 070102 0018 119.0400000 119.1000000 119.0400000 119.1000000 0
USDJPY 1 070102 0021 119.0200000 119.1000000 119.0200000 119.0900000 0
USDJPY 1 070102 0022 119.0300000 119.0900000 119.0300000 119.0900000 0
USDJPY 1 070102 0028 119.0300000 119.0800000 119.0200000 119.0200000 0
USDJPY 1 070102 0031 119.0700000 119.0800000 119.0300000 119.0800000 0
USDJPY 1 070102 0037 119.0400000 119.0900000 119.0300000 119.0800000 0
USDJPY 1 070102 0040 119.0400000 119.0900000 119.0300000 119.0900000 0
USDJPY 1 070102 0041 119.0200000 119.0800000 119.0200000 119.0700000 0
USDJPY 1 070102 0048 119.0200000 119.0800000 119.0200000 119.0800000 0
USDJPY 1 070102 0049 119.0200000 119.0700000 119.0100000 119.0600000 0
USDJPY 1 070102 0050 119.0300000 119.0800000 119.0300000 119.0800000 0
USDJPY 1 070102 0051 119.0200000 119.0700000 119.0100000 119.0700000 0
USDJPY 1 070102 0057 119.0500000 119.0500000 119.0500000 119.0500000 0
USDJPY 1 070102 0100 119.0300000 119.0800000 119.0100000 119.0700000 0
USDJPY 1 070102 0101 119.0300000 119.0600000 119.0200000 119.0500000 0
USDJPY 1 070102 0102 119.0300000 119.0600000 119.0300000 119.0600000 0
USDJPY 1 070102 0104 119.0800000 119.0800000 119.0200000 119.0700000 0
USDJPY 1 070102 0105 119.0400000 119.0900000 119.0200000 119.0700000 0
USDJPY 1 070102 0107 119.0300000 119.0700000 119.0100000 119.0500000 0
USDJPY 1 070102 0112 119.0200000 119.0800000 119.0200000 119.0800000 0
USDJPY 1 070102 0113 119.0400000 119.0900000 119.0300000 119.0700000 0
USDJPY 1 070102 0114 119.0400000 119.0800000 119.0200000 119.0700000 0
USDJPY 1 070102 0115 119.0300000 119.0700000 119.0300000 119.0700000 0
USDJPY 1 070102 0116 119.0400000 119.0700000 119.0300000 119.0700000 0
USDJPY 1 070102 0117 119.0400000 119.0900000 119.0300000 119.0900000 0
USDJPY 1 070102 0118 119.0700000 119.0900000 119.0200000 119.0700000 0
USDJPY 1 070102 0119 119.0500000 119.0800000 119.0300000 119.0800000 0
USDJPY 1 070102 0120 119.0600000 119.0700000 119.0200000 119.0600000 0
USDJPY 1 070102 0121 119.0500000 119.0700000 119.0100000 119.0600000 0
USDJPY 1 070102 0124 119.0100000 119.0600000 118.9900000 119.0600000 0
USDJPY 1 070102 0125 119.0500000 119.0500000 118.9800000 119.0500000 0
USDJPY 1 070102 0126 119.0000000 119.0400000 118.9700000 119.0300000 0
USDJPY 1 070102 0127 118.9900000 119.0200000 118.9900000 119.0200000 0
USDJPY 1 070102 0129 119.0000000 119.0400000 118.9900000 119.0400000 0
USDJPY 1 070102 0130 119.0000000 119.0600000 118.9900000 119.0600000 0
USDJPY 1 070102 0131 119.0200000 119.0500000 119.0100000 119.0400000 0
USDJPY 1 070102 0133 119.0200000 119.0400000 119.0200000 119.0400000 0
USDJPY 1 070102 0134 119.0000000 119.0500000 118.9900000 119.0500000 0
USDJPY 1 070102 0135 119.0000000 119.0600000 118.9900000 119.0400000 0
USDJPY 1 070102 0140 119.0000000 119.0500000 118.9900000 119.0300000 0
USDJPY 1 070102 0141 119.0000000 119.0300000 119.0000000 119.0300000 0
USDJPY 1 070102 0143 118.9900000 119.0400000 118.9500000 119.0100000 0
USDJPY 1 070102 0144 118.9600000 119.0100000 118.9500000 119.0000000 0
USDJPY 1 070102 0145 118.9500000 119.0000000 118.8800000 118.9600000 0
USDJPY 1 070102 0146 118.9100000 119.0100000 118.8800000 118.9800000 0
USDJPY 1 070102 0147 118.9400000 119.0100000 118.9400000 119.0100000 0
USDJPY 1 070102 0148 118.9400000 118.9900000 118.9300000 118.9400000 0
USDJPY 1 070102 0150 118.9500000 119.0000000 118.9400000 119.0000000 0
USDJPY 1 070102 0151 118.9500000 118.9800000 118.9500000 118.9800000 0
USDJPY 1 070102 0152 118.9700000 118.9900000 118.9300000 118.9900000 0
USDJPY 1 070102 0153 118.9300000 118.9900000 118.9300000 118.9800000 0
